1581531731.7222164,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.7521927,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.7822015,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.8123136,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.842276,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.872225,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.9022005,-0.000767178193162632,0.0007671771931625493,-0.000767178193162632,-0.0025591338005868103,
1581531731.932094,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.9619474,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531731.9917433,0.0007671771931625493,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.021721,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.0518212,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.0816853,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.11172,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.141538,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.1713269,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.201215,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.2310653,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.2610586,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.2910035,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.320908,-0.000767178193162632,0.0007671771931625493,-0.000767178193162632,-0.0025591338005868103,
1581531732.3507159,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.38055,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.4102006,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.4400804,0.0007671771931625493,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.4700215,0.0007671771931625493,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.4999702,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.5298166,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.5597978,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.5898225,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.6195138,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.6493084,-0.000767178193162632,0.0007671771931625493,-0.000767178193162632,-0.0025591338005868103,
1581531732.679165,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.7091658,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
1581531732.739307,-0.000767178193162632,-0.000767178193162632,-0.000767178193162632,-0.0025591338005868103,
